item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236265291303,Jake Scott 1979 Topps #456 Washington Redskins,1.5,2.59,1.75,1.75,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336123980325,Danny Buggs 1979 Topps #528 Washington Redskins,1.75,2.99,2.39,2.15,6,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336123980326,Mike Thomas 1979 Topps #175 Washington Redskins,1.5,2.59,2.59,1.9,3,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336123980328,Doug Beaudoin 1979 Topps #401 RC New England Patriots,1.65,2.99,2.39,2.05,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336123980329,Mike Wagner 1979 Topps #165 Pittsburgh Steelers,1.7,5.31,1.94,1.95,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336123980330,Sam Adams 1979 Topps #461 New England Patriots,1.5,2.99,1.9,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336123980332,Bob Kuziel 1979 Topps #276 RC Washington Redskins,1.7,2.49,2.39,2.1,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336123980333,Monte Jackson 1979 Topps #392 Oakland Raiders,1.5,4.61,1.99,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663434,Paul Krause 1979 Topps #489 Minnesota Vikings,1.65,2.5,2.09,2.05,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663435,Carl Eller 1979 Topps #406 Minnesota Vikings,1.75,2.99,1.79,1.79,14,Browse BIN | ActiveCache | Active median P1,
236268663436,John Yarno 1979 Topps #78 RC Seattle Seahawks,1.85,1.99,1.85,1.85,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663437,Bradley Beal 2023-24 Panini Prizm Draft Picks Green #64 Florida Gators,1.85,4.24,2.0,2.0,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663438,Fernando Tatis Jr. 2022 Bowman Chrome #83 San Diego Padres,1.5,23.245,1.5,1.5,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663439,D'Angelo Russell 2020-21 Panini Illusions #93 Minnesota Timberwolves,1.55,2.94,1.85,1.85,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663440,John Stallworth 1979 Topps #450 Pittsburgh Steelers HOF,2.8,2.81,2.49,2.49,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663441,Mojave King 2023-24 Panini Prizm Draft Picks Red Ice #39 NBA G League Ignite,2.35,3.305,2.74,2.75,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663442,Christian McCaffrey 2022 Panini Contenders #15 San Francisco 49ers,1.5,7.135,1.79,1.79,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663443,Mason Plumlee 2020-21 Panini Illusions #61 Detroit Pistons,1.5,2.94,1.79,1.79,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663444,Rich Szaro 1979 Topps #293 New Orleans Saints,1.5,2.75,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663445,Cornell Webster 1979 Topps #349 RC Seattle Seahawks,1.7,2.99,1.99,1.99,9,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663446,Christian McCaffrey 2022 Panini Chronicles Bronze #29 San Francisco 49ers,2.1,4.529999999999999,2.13,2.15,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663448,Jim Merlo 1979 Topps #314 New Orleans Saints,1.5,2.99,2.49,1.9,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663450,Fernando Tatis Jr. 2021 Topps Big League Souvenirs #SO-24 San Diego Padres,1.9,1.98,1.75,1.75,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663451,John Wall 2020-21 Panini Illusions #83 Houston Rockets,1.6,2.365,2.25,2.0,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663452,Craig Colquitt 1979 Topps #104 RC Pittsburgh Steelers,1.75,2.99,1.98,1.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663453,Christian McCaffrey 2022 Panini Chronicles Pink #29 San Francisco 49ers,2.5,2.265,1.69,1.69,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663455,Christian McCaffrey 2022 Panini Mosaic Thunder Lane #TL-4 Carolina Panthers,1.5,3.49,1.61,1.6,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663457,Christian McCaffrey 2022 Panini Mosaic #28 Carolina Panthers,1.9,9.39,1.99,1.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663458,Goran Dragic 2020-21 Panini Illusions #2 Miami Heat,1.75,2.54,2.24,2.15,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663461,Jae Crowder 2020-21 Panini Illusions #60 Phoenix Suns,1.5,2.5,2.72,1.9,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663462,Jack Lambert 1979 Topps #475 Pittsburgh Steelers HOF,3.05,3.0,2.79,2.79,13,Browse BIN | ActiveCache | Active median P1,
236268663463,Christian McCaffrey 2022 Panini Illusions Retail #12 Carolina Panthers,2.1,4.49,4.49,2.5,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663464,Malcolm Brogdon 2022-23 Panini Select #111 Blue Prizms #111 Boston Celtics,2.05,1.99,1.79,1.79,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663465,Markelle Fultz 2020-21 Panini Illusions #142 Orlando Magic,1.5,4.26,1.79,1.79,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663466,Steve Furness 1979 Topps #371 Pittsburgh Steelers,1.8,3.8,2.39,2.2,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663467,Keldon Johnson 2022-23 Panini Select #154 Blue Prizms #154 San Antonio Spurs,1.95,2.29,1.67,1.65,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663469,Mason Plumlee 2020-21 Panini Illusions #61 Detroit Pistons,1.5,2.94,1.79,1.79,8,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663470,Chuma Okeke 2020-21 Panini Illusions #79 Orlando Magic,1.6,2.25,2.25,2.0,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663471,Terry Beeson 1979 Topps #138 Seattle Seahawks,1.75,2.49,2.0,2.0,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663472,Conrad Dobler 1979 Topps #103 New Orleans Saints,1.75,3.81,1.89,1.89,12,Browse BIN | ActiveCache | Active median P1,
336126967187,Jerami Grant 2020-21 Panini Illusions #82 Detroit Pistons,1.55,2.485,1.99,1.95,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967188,Carl Eller 1979 Topps #406 Minnesota Vikings,1.75,2.99,1.79,1.79,14,Browse BIN | ActiveCache | Active median P1,
336126967189,Goran Dragic 2020-21 Panini Illusions #2 Miami Heat,1.75,2.54,2.24,2.15,8,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336126967190,Bradley Beal 2023-24 Panini Prizm Draft Picks Green #64 Florida Gators,1.85,4.24,2.0,2.0,10,Browse BIN | ActiveCache | Active median P1,
336126967191,Michael Porter Jr. 2020-21 Panini Illusions #42 Denver Nuggets,1.55,4.75,2.05,1.95,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967192,John Yarno 1979 Topps #78 RC Seattle Seahawks,1.85,1.99,1.85,1.85,15,Browse BIN | ActiveCache | Active median P1,
336126967193,Paul Krause 1979 Topps #489 Minnesota Vikings,1.65,2.5,2.09,2.05,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336126967194,Mikal Bridges 2020-21 Panini Illusions #56 Phoenix Suns,1.5,3.49,1.64,1.65,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336126967196,Nolan Gorman 2023 Topps Chrome '88 Topps Baseball #88BC-18 SGC 9.5 Cardinals,14.99,2.75,1.67,8.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967197,Rajon Rondo 2020-21 Panini Illusions #41 Los Angeles Clippers,1.5,2.635,1.75,1.75,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967198,Christian McCaffrey 2022 Panini Chronicles Magnitude #MAG-13 San Francisco 49ers,1.9,2.48,1.69,1.69,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967199,Fernando Tatis Jr. 2022 Topps #100 San Diego Padres,2.0,3.745,1.99,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336126967200,Christian McCaffrey 2022 Panini Chronicles #29 San Francisco 49ers,1.8,2.62,1.79,1.79,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336126967201,Ja Morant 2023-24 Hoops #281 Memphis Grizzlies,1.65,12.7,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967202,Paul George 2023-24 Prizm Draft Picks Purple Wave #58 Fresno State Bulldogs,2.45,4.74,4.74,2.85,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967203,Christian McCaffrey 2022 Panini Chronicles Teal #29 San Francisco 49ers,1.95,2.99,1.5,1.5,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967204,Hamidou Diallo 2020-21 Panini Illusions #85 RC Detroit Pistons,1.6,2.94,1.6,1.6,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
336126967205,Joe Harris 2020-21 Panini Illusions #146 Brooklyn Nets,1.5,2.0,1.99,1.9,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967206,Damian Lillard 2022-23 Panini Mosaic Epic Performers #11 Portland Trail Blazers,1.75,2.45,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336126967209,Myles Turner 2020-21 Panini Illusions #22 Indiana Pacers,1.65,3.49,1.95,1.95,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967211,Jalen Green 2022-23 Donruss Optic Star Gazing #2 Houston Rockets,1.85,3.55,2.1,2.1,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967212,Tim Hardaway Jr. 2020-21 Panini Illusions #107 Dallas Mavericks,1.6,2.25,1.75,1.75,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
336126967213,Tobias Harris 2020-21 Panini Illusions #33 Philadelphia 76ers,1.5,2.465,1.99,1.9,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967214,Keldon Johnson 2020-21 Panini Illusions #6 San Antonio Spurs,1.55,2.25,1.99,1.95,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967215,Christian McCaffrey 2018 Score #44 Carolina Panthers,1.7,49.99,3.0,2.1,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967216,Fernando Tatis Jr. 2018 Bowman Prospects #BP114 San Diego Padres,1.75,2.99,1.99,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336126967219,Jalen Brunson 2023-24 Prizm Draft Picks Purple Wave #87 Villanova Wildcats,3.7,3.5700000000000003,3.5700000000000003,3.59,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663473,Christian McCaffrey 2021 Panini Chronicles #14 Carolina Panthers,1.5,2.5,1.73,1.75,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663474,Rickey Young 1979 Topps #470 Minnesota Vikings,1.5,2.99,2.25,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663475,Markelle Fultz 2020-21 Panini Illusions #142 Orlando Magic,1.5,4.26,1.79,1.79,9,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663476,Rickey Young 1979 Topps #470 Minnesota Vikings,1.5,2.465,2.25,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663477,Tony Galbreath 1979 Topps #332 New Orleans Saints,1.75,2.49,1.94,1.95,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663478,Jordan Clarkson 2020-21 Panini Illusions #16 Utah Jazz,2.2,1.89,1.85,1.85,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663479,Christian McCaffrey 2021 Panini Contenders #15 Carolina Panthers,1.5,5.68,1.79,1.79,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663480,Kelly Oubre Jr. 2020-21 Panini Illusions #21 Golden State Warriors,2.05,8.53,1.69,1.69,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663481,De'Aaron Fox 2020-21 Panini Illusions #135 Sacramento Kings,1.7,5.155,1.99,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663482,Fernando Tatis Jr. 2020 Topps Allen & Ginter A Debut to Remember #DTR-28 Padres,1.85,2.24,1.5,1.5,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663483,Jarrett Allen 2020-21 Panini Illusions #78 Cleveland Cavaliers,1.65,2.25,1.79,1.79,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663484,Karl-Anthony Towns 2020-21 Panini Illusions #150 Minnesota Timberwolves,1.55,6.0,1.99,1.95,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663485,Christian McCaffrey 2022 Panini Prizm #40 San Francisco 49ers,2.95,14.12,2.5,2.5,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663486,Collin Sexton 2022-23 Panini Select Red Cracked Ice Prizms #23 Utah Jazz,1.55,2.24,1.99,1.95,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663487,Christian McCaffrey 2023 Score Gold #168 San Francisco 49ers,3.1,6.47,2.99,2.99,4,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663488,Christian McCaffrey 2022 Donruss Optic #153 San Francisco 49ers,3.2,8.085,3.99,3.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663489,Zach LaVine 2022-23 Panini Prizm Dominance #6 Chicago Bulls,1.5,4.55,1.68,1.69,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663491,Christian McCaffrey 2018 Score Sidelines #6 Carolina Panthers,1.65,3.96,1.65,1.65,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663492,Christian McCaffrey 2018 Panini Playbook #81 Carolina Panthers,2.5,4.84,4.84,2.9,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663493,Sherman Smith 1979 Topps #294 Seattle Seahawks,1.7,2.4400000000000004,1.94,1.95,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236268663494,Christian McCaffrey 2021 Panini Mosaic #36 Carolina Panthers,1.6,11.98,1.99,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236268663496,Seahawks Team Leaders 1979 Topps Checklist Steve Largent #244 Seattle Seahawks,1.9,2.0,2.0,2.0,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663497,Serge Ibaka 2020-21 Panini Illusions #3 Los Angeles Clippers,1.5,2.245,1.55,1.55,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663498,Christian McCaffrey 2020 Score Next Level Stats #NLS-CM Carolina Panthers,1.65,2.49,1.5,1.5,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663499,Christian McCaffrey 2022 Panini Select Draft Field Level #142 Stanford Cardinal,1.85,3.39,1.73,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236268663500,Malcolm Brogdon 2022-23 Panini Mosaic Green #196 Boston Celtics,1.6,2.215,1.99,1.99,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
